Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,profit_margin
CM-2012-6440,OFF-HOO-10000335,1840.68,6,0.0,496.98,359.58,26.99980442010561
ES-2011-5287434,FUR-BO-10004129,2624.04,6,0.0,446.04,359.28,16.998216490602278
IN-2012-79439,FUR-BO-10001372,3076.5,7,0.0,215.25,359.27,6.996587030716723
IN-2013-58929,TEC-PH-10004664,3181.7718,6,0.17,344.9718,359.09,10.842128904404772
IT-2012-2646674,OFF-ST-10004597,1392.633,11,0.1,-139.557,358.96,-10.02108954764105
IN-2011-63577,FUR-CH-10001664,1296.24,8,0.0,285.12,358.85,21.9959266802444
IN-2014-16068,OFF-AP-10003240,1682.91,3,0.0,487.98,358.51,28.996203005508313
MX-2011-150973,TEC-PH-10004196,1278.0,3,0.0,89.46,358.18,6.999999999999999
RS-2014-4120,TEC-MOT-10003348,2570.76,4,0.0,976.8,357.89,37.996545768566484
MX-2014-154935,FUR-TA-10000136,2332.96,5,0.2,349.86,357.79,14.996399423907825
ID-2012-83604,FUR-BO-10002866,1582.2,6,0.4,-870.3,357.21,-55.005688282138784
US-2014-117723,OFF-ST-10004459,1801.632,6,0.2,-337.806,356.88,-18.749999999999996
IN-2013-81112,FUR-TA-10001276,1512.0,6,0.0,498.96,356.84,32.99999999999999
CA-2013-147368,TEC-MA-10002178,695.7,2,0.5,-27.828,356.68,-3.9999999999999996
SF-2014-3560,TEC-APP-10002966,2550.0,4,0.0,714.0,355.92,28.000000000000004
CA-2012-147830,TEC-AC-10002049,2025.36,6,0.2,607.608,355.61,30.0
ES-2012-1439357,FUR-CH-10000685,2285.7,5,0.0,845.7,355.06,36.99960624753905
IN-2014-16054,FUR-BO-10001541,1029.2589,9,0.07,10.8189,354.47,1.0511349476793446
US-2014-148817,TEC-CO-10003931,1058.2792,5,0.002,-2.1208,354.42,-0.20040080160320645
IN-2013-50809,TEC-PH-10000169,5751.54,9,0.0,2817.99,353.85,48.99539949300535
ES-2013-1211534,FUR-BO-10001553,2442.069,7,0.1,-244.251,353.57,-10.00180584578077
IN-2014-81154,OFF-ST-10004748,1190.52,6,0.0,178.56,353.42,14.998488055639553
IT-2014-2009199,OFF-AP-10000540,3150.819,7,0.1,-35.091,353.04,-1.1137104352868255
ES-2014-1972860,TEC-CO-10004567,1599.9,5,0.0,719.85,352.79,44.99343708981811
IN-2014-51432,FUR-BO-10001749,2063.4,5,0.0,123.75,352.64,5.997382960162838
HU-2014-7310,OFF-ROG-10003898,1269.9,6,0.0,558.72,352.52,43.99716513111269
IN-2011-26176,FUR-BO-10001934,3274.02,9,0.0,261.9,351.08,7.999340260597064
MX-2014-113845,TEC-PH-10002815,848.32,2,0.0,110.28,351.07,12.999811391927574
CA-2012-102491,TEC-MA-10000864,3080.0,7,0.0,1416.8,351.01,46.0
ES-2014-5345830,TEC-CO-10002663,2847.36,8,0.0,711.84,350.68,25.0
ID-2014-58271,FUR-CH-10000602,1725.75,5,0.25,-483.3,350.68,-28.00521512385919
ID-2013-57949,TEC-CO-10001419,1479.3138,6,0.07,-63.6462,350.31,-4.302413727229477
US-2012-128587,TEC-CO-10003763,4899.93,7,0.0,2302.9671,350.09,46.99999999999999
IN-2014-68750,TEC-CO-10000679,1282.23,9,0.0,12.69,349.88,0.9896820383238575
AO-2011-1670,FUR-IKE-10001539,2478.6,6,0.0,49.5,349.87,1.9970951343500365
CA-2013-118689,TEC-CO-10004722,17499.95,5,0.0,8399.976,349.07,48.00000000000001
IN-2013-42535,TEC-CO-10002376,959.76,3,0.0,460.62,348.48,47.993248312078016
CA-2012-124891,FUR-TA-10002903,1090.782,7,0.4,-290.8752,348.18,-26.66666666666667
IN-2014-27947,OFF-AP-10000136,4135.641,10,0.17,847.041,348.08,20.4814924699702
MX-2011-158204,FUR-BO-10000567,2325.28,8,0.0,511.52,347.82,21.998210968141468
IN-2014-56206,FUR-BO-10001471,5486.67,14,0.1,2316.51,346.6,42.22069123894821
IT-2011-3316894,OFF-ST-10001758,1523.664,8,0.1,-50.976,345.81,-3.3456195066628864
IT-2014-2819680,TEC-PH-10004505,1625.2425,3,0.15,-76.5675,345.78,-4.711143106336438
US-2013-138408,TEC-AC-10003870,1319.96,4,0.0,527.984,345.77,40.0
ES-2014-2179863,OFF-ST-10004191,734.94,4,0.1,130.62,344.98,17.772879418728056
US-2014-110576,FUR-TA-10004154,2065.32,12,0.4,-619.596,344.98,-30.0
RO-2012-8470,FUR-OFF-10001224,1391.52,8,0.0,69.36,344.5,4.98447740600207
CA-2012-111514,FUR-BO-10002545,1552.831,7,0.15,200.9546,343.97,12.941176470588237
MX-2012-157987,OFF-AP-10004913,2461.06,7,0.0,566.02,343.81,22.999032937027135
US-2014-105935,TEC-PH-10001459,2939.93,7,0.0,764.3818,343.25,26.0
CA-2011-139892,TEC-MA-10000822,8159.952,8,0.4,-1359.992,342.11,-16.666666666666664
IN-2012-45825,TEC-MA-10002392,1226.19,7,0.0,612.99,340.09,49.99143688987841
ID-2013-58642,FUR-TA-10003222,1809.255,5,0.3,-258.495,339.47,-14.287372426772347
ID-2012-65411,TEC-AC-10000639,1863.0,8,0.1,393.24,339.06,21.10789049919485
CA-2011-144624,TEC-PH-10002885,4548.81,7,0.0,1228.1787,338.56,26.999999999999996
ES-2014-4032097,OFF-ST-10002900,1244.187,7,0.1,-13.923,338.33,-1.119044002227961
ES-2012-4108483,FUR-TA-10003354,2364.102,4,0.35,-218.298,338.1,-9.233865543872472
ES-2013-5810502,TEC-CO-10003800,1946.313,6,0.15,114.453,337.93,5.880503290066911
CA-2014-138149,OFF-BI-10003091,895.92,5,0.2,302.373,337.16,33.75
IT-2012-3796476,OFF-AP-10001527,2283.714,9,0.1,-0.216,337.07,-0.009458277174812608
CG-2012-8310,TEC-SAM-10004940,2549.76,4,0.0,1172.88,336.65,45.9996234939759
IN-2014-39735,TEC-CO-10003777,3299.562,14,0.1,366.282,336.02,11.100927941344942
ES-2012-4272278,OFF-AP-10001169,2489.4,9,0.0,273.78,335.95,10.997830802603035
CA-2013-107104,FUR-BO-10002213,3406.664,8,0.15,160.3136,335.64,4.705882352941177
CA-2012-156104,TEC-CO-10002095,999.98,2,0.0,449.991,334.26,44.99999999999999
ES-2014-4856325,FUR-BO-10000120,1189.242,9,0.1,250.992,334.23,21.105208191436226
CA-2014-145219,TEC-CO-10001449,2879.952,6,0.2,1007.9832,334.15,35.0
MX-2014-120026,FUR-CH-10002033,1269.6,4,0.0,355.44,333.15,27.99621928166352
ID-2013-12295,TEC-PH-10002991,3499.155,11,0.5,-3009.435,333.1,-86.00462111566934
ID-2013-10636,FUR-TA-10000989,2993.025,5,0.3,726.825,333.06,24.283960207482398
ES-2014-5554891,TEC-CO-10004567,815.949,3,0.15,287.919,333.02,35.28639657625661
ES-2012-5464624,TEC-MA-10004609,1245.0,4,0.0,161.76,332.96,12.992771084337349
IN-2014-59426,TEC-CO-10003448,1027.728,8,0.1,182.688,332.2,17.775909579188266
IN-2014-59202,TEC-CO-10003496,1703.025,5,0.1,737.925,332.14,43.330250583520495
IN-2014-44257,OFF-ST-10003150,1803.0837,11,0.17,-130.3863,332.13,-7.231294919919691
ES-2014-3860822,FUR-BO-10004947,676.485,5,0.1,195.285,330.51,28.867602385862213
IN-2011-23530,FUR-CH-10004694,969.36,7,0.0,348.81,330.01,35.98353552859619
ES-2014-5991471,FUR-BO-10000490,1637.01,5,0.1,90.81,329.73,5.547308813018858
MX-2014-127656,TEC-CO-10001818,1655.96144,7,0.002,13.20144,329.58,0.7972069687806257
MX-2013-154886,FUR-CH-10004669,976.96,4,0.2,232.0,328.66,23.74713396659024
IN-2013-36963,FUR-BO-10001196,731.34,2,0.0,175.5,328.35,23.99704651735171
GH-2014-6410,OFF-KIT-10001380,1239.0,4,0.0,0.0,327.94,0.0
ID-2014-41597,FUR-CH-10003616,1680.606,5,0.27,368.256,327.81,21.912095993945037
IN-2014-47449,FUR-BO-10000288,2190.75,5,0.0,65.7,327.55,2.998972954467648
ES-2014-4622860,TEC-MA-10000753,935.172,4,0.1,114.252,327.11,12.217217795229113
ES-2014-2538638,OFF-ST-10000624,1026.96,8,0.0,441.36,326.35,42.97733115213835
IN-2014-32084,TEC-PH-10001457,2550.0,4,0.0,280.44,326.32,10.997647058823528
ES-2012-3954494,TEC-CO-10000556,1224.714,4,0.15,-129.726,326.27,-10.592350540616014
ID-2012-79551,TEC-PH-10002601,2667.537,5,0.17,-417.813,326.27,-15.662875528999223
ES-2013-2757712,TEC-PH-10002759,2605.92,4,0.0,1042.32,326.05,39.99815804015472
IR-2013-1770,OFF-ROG-10001735,2962.68,14,0.0,207.06,325.93,6.988942444003403
IN-2014-13597,FUR-TA-10002256,2664.0,5,0.0,905.7,325.54,33.997747747747745
ES-2012-5967582,TEC-CO-10001413,1513.56,4,0.0,741.6,325.45,48.99706651867122
ES-2013-1215823,FUR-BO-10003103,1233.63,3,0.0,234.36,325.32,18.997592471000218
UP-2011-5440,FUR-LES-10002026,855.15,1,0.0,384.81,325.04,44.99912296088406
IT-2011-1646767,TEC-MA-10001777,956.34,4,0.1,-95.7,324.98,-10.006901311249138
CA-2011-122931,OFF-ST-10004459,1801.632,6,0.2,-337.806,324.93,-18.749999999999996
ES-2011-3805636,FUR-CH-10004462,1838.52,5,0.2,160.77,324.09,8.74453364662881
IN-2011-40155,TEC-PH-10000499,4498.83,7,0.0,674.73,323.75,14.997899453858004
ES-2014-5084020,TEC-PH-10002759,1824.144,8,0.65,-1303.056,321.54,-71.4338341709865
MX-2014-108532,FUR-BO-10002580,2344.0,8,0.0,46.88,321.42,2.0
IN-2014-74847,TEC-PH-10004618,2043.72,14,0.0,756.0,321.36,36.99136868064119
MZ-2014-140,OFF-ROG-10001101,856.8,14,0.0,265.44,321.23,30.980392156862745
US-2014-154487,OFF-AP-10002252,2509.36,7,0.0,426.58,320.96,16.999553671055565
IN-2012-72964,FUR-CH-10000660,819.936,2,0.1,191.316,320.92,23.333040627561175
MX-2011-146584,FUR-TA-10001285,2797.248,6,0.2,-0.072,320.38,-0.0025739584048321777
MX-2012-144848,OFF-ST-10003741,1455.08,11,0.0,261.8,320.29,17.992137889325672
ID-2014-27163,FUR-BO-10003046,2189.0898,6,0.07,541.3698,320.28,24.73036053614612
IN-2012-26274,FUR-TA-10001116,5451.3,6,0.0,327.06,320.27,5.999669803533101
IR-2012-660,TEC-MOT-10002272,1291.08,2,0.0,296.94,319.58,22.99934938191282
IN-2011-44901,TEC-CO-10004997,1526.52,4,0.0,732.72,319.53,47.999371118622754
CA-2014-152975,TEC-PH-10004586,1079.85,3,0.0,323.955,319.04,30.0
MX-2013-123463,FUR-CH-10002780,1869.72,6,0.0,205.56,318.17,10.994159553302099
MX-2013-165064,FUR-BO-10004558,1815.24,7,0.0,471.94,318.08,25.99876600339349
IN-2014-48261,TEC-CO-10002376,959.76,3,0.0,460.62,317.81,47.993248312078016
MX-2014-126711,TEC-PH-10003457,3045.84,7,0.0,1035.58,317.17,33.99981614267328
MX-2013-141474,TEC-PH-10000106,2125.0,5,0.0,297.5,316.76,14.000000000000002
CM-2012-6440,TEC-MEM-10002005,976.08,4,0.0,292.8,316.66,29.99754118514876
IN-2013-20177,TEC-CO-10003342,1266.36,4,0.0,265.92,316.59,20.998768122808684
CA-2014-141733,FUR-CH-10004086,1458.65,5,0.0,423.0085,315.73,28.999999999999996
ZA-2011-8980,FUR-BEV-10004919,2134.44,4,0.0,682.92,315.57,31.9952774498229
ES-2012-2183106,TEC-CO-10003342,4748.436,14,0.1,844.116,315.29,17.77671637566559
SF-2013-9730,TEC-OKI-10001385,1867.5,6,0.0,242.64,314.81,12.992771084337349
IN-2011-74490,FUR-CH-10003009,1001.7,6,0.0,250.38,314.7,24.99550763701707
CA-2012-102281,FUR-BO-10002613,899.136,4,0.2,112.392,314.38,12.5
CA-2014-120138,OFF-BI-10004519,663.92,5,0.2,207.475,314.27,31.25
IN-2014-10979,OFF-AP-10001931,4306.32,8,0.0,1722.48,314.15,39.998885359193004
IN-2013-72740,OFF-AP-10001305,899.55,3,0.0,323.82,313.71,35.99799899949975
IN-2013-15277,TEC-CO-10002150,763.92,4,0.0,381.96,313.66,50.0
IT-2012-2619984,TEC-PH-10004823,2544.24,4,0.0,1093.92,313.58,42.99594377888879
ID-2012-81056,FUR-CH-10000051,1136.664,4,0.4,-189.456,313.52,-16.667722387618504
IN-2014-27303,FUR-CH-10000602,2301.0,5,0.0,91.95,313.45,3.9960886571056067
CG-2012-6760,TEC-CIS-10002259,3908.88,6,0.0,1563.48,313.31,39.99815804015473
CA-2013-114489,FUR-CH-10000454,1951.84,8,0.0,585.552,312.22,30.000000000000004
CA-2014-160885,TEC-PH-10001795,2479.96,4,0.0,743.988,312.14,30.000000000000004
ID-2013-69345,OFF-AP-10001824,2249.16,4,0.0,224.88,311.14,9.99839940244358
MX-2012-122756,OFF-AP-10002681,2528.26,7,0.0,176.96,310.75,6.9992801373276485
ES-2014-4107155,FUR-TA-10003268,1461.135,5,0.35,202.185,310.17,13.837530413000854
MX-2013-147844,TEC-PH-10003457,3045.84,7,0.0,1035.58,309.75,33.99981614267328
CA-2011-116246,FUR-CH-10002024,3785.292,6,0.1,420.588,309.69,11.111111111111112
CA-2014-143686,TEC-AC-10001838,1399.93,7,0.0,601.9699,309.52,43.0
ID-2014-27765,FUR-BO-10002204,2152.956,8,0.35,198.636,309.11,9.226198770434694
ES-2013-5135305,TEC-AC-10004571,1244.1,5,0.0,447.75,309.0,35.98987219676875
MX-2011-131478,FUR-CH-10004095,2226.816,9,0.2,500.976,308.66,22.497413347128816
IN-2014-57837,FUR-BO-10001212,1586.412,4,0.1,17.532,307.98,1.105135362062314
CA-2013-133711,TEC-MA-10000010,3040.0,8,0.0,1459.2,307.85,48.00000000000001
IZ-2014-7800,OFF-KIT-10003683,3425.4,6,0.0,1233.0,307.83,35.995796111403045
ES-2014-1107818,OFF-AP-10004512,1136.94,2,0.0,568.44,307.43,49.9973613383292
ID-2013-60896,FUR-BO-10000980,677.6352,2,0.07,211.2552,307.25,31.1753580687662
IR-2014-890,FUR-BUS-10004644,731.34,2,0.0,80.4,305.98,10.993518746410698
CA-2011-163223,TEC-PH-10000730,3499.93,7,0.0,909.9818,305.29,26.0
IN-2014-16887,TEC-CO-10002040,1272.72,4,0.0,534.48,305.27,41.995097114840654
ES-2013-1525878,OFF-AP-10002321,1856.34,6,0.0,909.54,305.25,48.99641229516145
ES-2014-3691479,TEC-PH-10000493,2295.0,4,0.1,459.0,305.2,20.0
ES-2012-3533091,TEC-PH-10001396,1622.1825,3,0.15,324.3825,305.16,19.996671151365522
IN-2013-72390,TEC-PH-10000896,1063.44,7,0.0,361.41,304.95,33.984992101105846
HU-2014-960,TEC-MEM-10002202,3449.88,14,0.0,275.94,304.75,7.998539079620161
US-2012-110436,FUR-BO-10001356,585.456,3,0.2,-0.024,304.53,-0.0040993686972206275
LI-2014-5380,TEC-SHA-10001231,1429.44,4,0.0,471.6,304.5,32.99194089993284
SF-2013-8920,FUR-HON-10001960,1057.8,2,0.0,158.64,304.36,14.997163925127625
IN-2013-36963,FUR-BO-10000980,1092.96,3,0.0,393.39,304.16,35.99308300395256
MX-2014-117051,FUR-TA-10002966,1483.0,5,0.0,741.5,303.65,50.0
MX-2014-133830,OFF-AP-10002252,1792.4,5,0.0,304.7,303.63,16.999553671055565
ES-2014-3540255,FUR-BO-10001943,2455.677,7,0.1,-191.163,303.59,-7.784533552254633
GG-2012-8530,TEC-BRO-10004802,1900.44,6,0.0,417.96,303.45,21.99280166698238
IN-2013-60546,TEC-PH-10001751,3712.59,7,0.17,849.87,302.99,22.89156626506024
IN-2012-44278,TEC-CO-10003102,2372.22,9,0.0,0.0,302.82,0.0
IN-2011-35178,TEC-PH-10003713,5725.35,9,0.0,1602.99,302.61,27.99811365244046
ES-2014-2421154,FUR-BO-10000967,2553.18,7,0.0,842.52,302.55,32.998848494818226
MX-2014-123512,OFF-AP-10002317,2003.52,6,0.0,861.48,302.48,42.998322951605175
PL-2014-9210,TEC-SHA-10000971,1188.36,4,0.0,95.04,302.14,7.99757649197213
IN-2011-43375,TEC-PH-10004664,2875.095,5,0.1,511.095,302.01,17.77662998961774
IT-2013-4559122,FUR-CH-10000546,2380.5,5,0.0,952.2,301.73,40.0
AL-2011-7440,TEC-STA-10002497,1619.1,10,0.0,258.9,301.73,15.99036501760237
ID-2012-39903,OFF-AP-10004964,2821.7178,6,0.17,339.8778,301.26,12.045067015560521
ID-2012-48639,TEC-CO-10001895,2991.1032,9,0.07,-128.7468,300.6,-4.304324905941059
IN-2013-42864,OFF-AP-10002573,1798.6764,4,0.17,86.6364,300.5,4.816675195160174
RS-2013-7430,TEC-APP-10000308,2544.84,4,0.0,712.44,299.4,27.995473192813698
IN-2013-41975,FUR-CH-10002061,951.72,2,0.0,228.36,299.12,23.994452149791957
IN-2014-78725,TEC-PH-10001670,2575.92,4,0.0,978.84,298.83,37.99962731761856
ES-2014-4089082,OFF-AP-10001623,1699.83,3,0.0,84.96,298.77,4.99814687351088
IN-2013-11938,FUR-BO-10001255,2634.552,8,0.1,116.952,298.63,4.439160813679138
IN-2013-34170,FUR-BO-10002990,3707.352,11,0.07,1554.432,298.44,41.92836288542334
IN-2014-53427,FUR-TA-10004711,4298.85,5,0.0,300.9,297.81,6.999546390313688
IN-2014-41786,OFF-AP-10002793,3417.48,6,0.0,854.28,297.2,24.997366480564626
ES-2012-1691714,OFF-AP-10000584,2080.32,4,0.0,561.6,296.98,26.99584679280111
IN-2011-51740,TEC-PH-10000720,840.6,5,0.0,319.35,296.68,37.99072091363312
CA-2013-107783,OFF-BI-10000545,1369.764,6,0.7,-913.176,296.1,-66.66666666666667
CD-2013-4900,OFF-SME-10000538,1288.8,10,0.0,90.0,296.08,6.983240223463687
IN-2012-63787,FUR-BO-10002736,660.69,5,0.1,44.04,296.01,6.665758525178223
MW-2014-7130,OFF-CUI-10000682,3234.24,6,0.0,970.2,295.74,29.997773820124667
MX-2013-147690,TEC-PH-10002672,2171.3,5,0.0,390.8,294.97,17.998434117809605
IN-2014-34317,TEC-AC-10002244,2074.734,9,0.1,276.534,294.73,13.32864839540876
MX-2014-127005,TEC-PH-10000018,849.8,2,0.0,195.44,294.57,22.998352553542013
IN-2013-26519,FUR-BO-10004852,1177.173,3,0.1,353.133,294.55,29.998394458588496
CA-2013-1260,TEC-HEW-10003829,2270.34,6,0.0,1112.4,294.25,48.99706651867121
CA-2014-123967,FUR-TA-10003954,2665.62,9,0.0,239.9058,294.17,9.0
IN-2013-57914,TEC-PH-10000303,2863.08,9,0.5,-458.19,293.78,-16.003394945303658
ES-2014-2598901,OFF-AP-10001593,1253.07,5,0.1,236.67,293.46,18.88721300486006
IR-2012-1470,OFF-BRE-10001107,3369.24,6,0.0,606.42,293.12,17.998717811732025
WA-2014-7260,TEC-MEM-10002005,1464.12,6,0.0,439.2,293.07,29.99754118514876
IT-2012-2093927,FUR-BO-10002708,1273.125,7,0.5,-993.195,291.93,-78.01237113402063
CA-2014-113418,TEC-MA-10002428,1704.89,11,0.0,767.2005,291.68,45.0
MX-2014-167325,TEC-CO-10003655,1258.7774,5,0.002,375.7774,291.63,29.85256964416425
IN-2014-68057,FUR-CH-10001271,2584.008,7,0.2,290.598,291.06,11.246017814186335
IN-2013-16999,TEC-CO-10000447,1482.39,6,0.35,68.31,290.69,4.608099083237205
MX-2014-139164,TEC-PH-10000018,1274.7,3,0.0,293.16,290.52,22.998352553542013
CA-2011-145387,FUR-CH-10002320,1604.9,5,0.0,481.47,289.82,30.0
MX-2012-131758,FUR-CH-10001332,2818.08,9,0.0,225.36,289.52,7.996934082779765
ID-2014-74238,FUR-CH-10002573,1046.25,3,0.25,-111.6,289.32,-10.666666666666666
IN-2012-27583,TEC-PH-10001699,3187.2,5,0.0,541.8,289.17,16.999246987951807
IN-2012-56073,FUR-CH-10000660,4099.68,10,0.1,956.58,288.98,23.333040627561175
IN-2012-37698,OFF-ST-10000704,703.35,5,0.0,260.1,288.75,36.98016634676903
IN-2014-25063,TEC-CO-10003354,2293.488,8,0.1,509.568,288.63,22.21803645800632
ES-2012-5420110,TEC-MA-10002918,1238.6115,9,0.15,14.4315,288.47,1.1651353148263197
MX-2014-169313,FUR-CH-10001588,1715.056,7,0.2,300.076,288.1,17.496571540521128
CA-2014-158729,OFF-SU-10002881,1665.62,2,0.0,33.3124,287.77,2.0
IN-2014-80286,FUR-CH-10000051,2841.66,6,0.0,852.48,287.24,29.999366567428897
IT-2013-3695467,OFF-AP-10001623,3399.66,12,0.5,-3059.82,286.87,-90.00370625297825
IN-2012-75904,TEC-MA-10001752,1607.76,6,0.0,482.22,286.74,29.993282579489478
IN-2013-71333,TEC-PH-10004006,840.15,5,0.0,260.4,286.67,30.994465274058204
IN-2013-25560,FUR-BO-10000035,1236.33,3,0.0,519.21,286.57,41.996069010701035
IN-2014-25847,OFF-AP-10003275,2488.56,8,0.0,348.24,286.53,13.99363487317967
MX-2011-125045,OFF-AP-10003561,1124.256,7,0.2,252.896,286.46,22.494520820880652
CA-2013-128818,TEC-MA-10000488,3999.95,5,0.0,1159.9855,286.44,29.000000000000004
US-2014-168046,FUR-TA-10004154,726.72,3,0.2,-18.18,286.37,-2.5016512549537646
US-2012-100377,TEC-CO-10001046,2799.96,5,0.2,874.9875,286.3,31.25
MA-2013-1850,TEC-STA-10003330,1519.92,6,0.0,653.4,286.2,42.989104689720506
RS-2011-3350,TEC-CAN-10000932,1279.32,4,0.0,319.8,286.19,24.997655004220995
IN-2014-35983,FUR-CH-10000994,723.3,5,0.0,122.85,286.01,16.984653670676067
IR-2011-7220,TEC-MOT-10003348,642.69,1,0.0,244.2,285.83,37.996545768566484
IN-2012-50207,FUR-BO-10003783,2619.0,8,0.1,232.68,285.65,8.884306987399771
ID-2012-17601,OFF-AP-10001329,1704.87,6,0.5,-1023.03,285.61,-60.00633479385525
ES-2012-2224678,TEC-CO-10004563,1715.91,7,0.0,583.38,285.12,33.9982866234243
IN-2012-50788,TEC-PH-10001751,1278.0,2,0.0,460.08,284.81,36.0
MO-2013-60,OFF-HOO-10001783,1234.56,4,0.0,246.84,284.7,19.994167962674965
ES-2011-5752766,OFF-AP-10003558,4195.2,8,0.0,839.04,284.51,20.0
IT-2012-5541212,FUR-BO-10000170,1765.395,5,0.1,-98.205,284.19,-5.562777735294368
MX-2013-148453,FUR-TA-10002101,1480.368,3,0.2,333.048,283.93,22.497649233163646
MX-2012-153157,TEC-PH-10000419,2968.98,7,0.0,89.04,283.69,2.9990097609279958
ID-2011-66475,FUR-TA-10001494,2301.138,7,0.3,-953.442,283.36,-41.433499425067076
ES-2014-5295631,FUR-BO-10001165,1100.52,3,0.0,352.08,283.25,31.992149165848872
IN-2011-76758,TEC-CO-10000562,2518.95,7,0.0,553.98,283.09,21.992496873697377
ES-2014-1015287,FUR-BO-10003697,996.3,5,0.0,119.55,282.58,11.999397771755497
CA-2014-136308,TEC-MA-10000488,1919.976,3,0.2,215.9973,282.43,11.249999999999998
AU-2011-0,FUR-HON-10003871,922.95,1,0.0,341.49,282.09,36.99983747765317
ES-2013-2003988,FUR-BO-10003103,1850.445,5,0.1,184.995,281.82,9.997324967778022
MX-2014-113845,FUR-BO-10001946,664.56,6,0.0,6.6,281.74,0.9931383170819791
ES-2014-1356130,TEC-AC-10004849,1547.1,6,0.0,340.2,280.54,21.98952879581152
IN-2014-34632,OFF-AP-10003621,2190.951,5,0.17,316.701,280.47,14.45495586163269
MX-2012-111178,OFF-AP-10001106,3242.88,9,0.0,324.18,279.53,9.996669626998225
MO-2012-100,TEC-SAM-10004785,2544.6,4,0.0,1246.8,279.11,48.99787785899552
UP-2013-910,TEC-CIS-10002344,2605.56,4,0.0,573.12,278.98,21.996039239165476
IT-2013-2494403,OFF-ST-10004267,1271.457,11,0.1,-127.413,278.75,-10.021023125437981
CA-2013-162236,FUR-TA-10002533,876.3,10,0.4,-292.1,278.5,-33.333333333333336
SA-2011-1830,TEC-STA-10003386,1207.56,4,0.0,0.0,278.34,0.0
IN-2012-44068,FUR-BO-10004043,2051.1,5,0.0,40.95,278.13,1.996489688459851
MX-2013-137330,TEC-PH-10001712,2544.24,6,0.0,992.16,277.93,38.996321101782854
CA-2011-108609,FUR-TA-10003954,1421.664,8,0.4,-734.5264,277.66,-51.66666666666666
ES-2014-1393638,FUR-BO-10000259,1314.45,3,0.0,341.73,277.29,25.9979459089353
CA-2011-164973,TEC-MA-10002927,3991.98,2,0.0,1995.99,276.89,50.0
MX-2013-105585,FUR-TA-10004801,980.32,2,0.2,110.28,276.71,11.249387954953484
CA-2011-116666,TEC-CO-10001449,1799.97,5,0.4,239.996,276.7,13.333333333333334
IN-2011-33183,FUR-BO-10004771,2470.5,6,0.0,518.76,276.29,20.99817850637523
CA-2013-139997,TEC-CO-10000971,1499.95,5,0.0,449.985,276.23,30.0
IN-2012-83471,FUR-BO-10001370,877.02,2,0.0,105.24,275.91,11.999726346035438
US-2012-126214,FUR-TA-10003748,1618.37,13,0.0,356.0414,275.6,22.000000000000004
IN-2012-80391,TEC-CO-10002122,1917.36,6,0.0,747.72,275.57,38.99737138565528
IN-2011-19330,TEC-MA-10002468,2173.5,7,0.0,260.82,275.52,12.0
CA-2013-147256,OFF-AP-10003057,1927.59,7,0.0,751.7601,274.82,39.0
CA-2012-8790,OFF-BRE-10002706,1799.1,6,0.0,593.64,274.75,32.99649824912456
IT-2011-4752666,FUR-BO-10004388,1814.25,5,0.0,653.1,274.63,35.998346424142206
ES-2012-2287053,OFF-AP-10004201,1293.675,5,0.5,-776.325,274.58,-60.00927590005218
ES-2014-4472745,OFF-AP-10004511,2477.55,5,0.0,1040.55,273.88,41.999152388448266
CA-2013-155845,TEC-AC-10004145,1399.944,7,0.2,52.4979,273.79,3.75
IN-2012-53420,TEC-CO-10004961,723.3,2,0.0,332.7,273.63,45.99751140605558
ES-2014-5474746,TEC-CO-10004089,2097.12,8,0.0,188.64,273.57,8.99519340810254
CA-2013-110492,OFF-ST-10003716,1350.12,6,0.0,175.5156,273.44,13.0
IN-2014-58460,OFF-AP-10000675,3242.88,6,0.0,421.56,271.59,12.999555950266428
US-2014-102890,FUR-TA-10000577,1044.63,5,0.4,-295.9785,271.32,-28.333333333333332
CA-2014-141789,OFF-BI-10001359,1793.98,2,0.0,843.1706,271.12,47.0
IT-2014-2185471,FUR-BO-10003559,597.36,4,0.0,226.92,271.01,37.98714343109682
UP-2013-1070,OFF-HAM-10004896,3955.14,14,0.0,1383.9,270.65,34.98991186152703
IN-2014-79544,FUR-BO-10004842,796.824,6,0.07,231.264,270.56,29.02322219210265
ES-2014-3535439,TEC-AC-10003506,2305.26,9,0.0,922.05,270.26,39.9976575310377
MX-2011-134705,FUR-TA-10003926,2833.76,10,0.2,35.36,269.94,1.2478120941787587
IN-2011-10055,OFF-AP-10003598,2077.32,4,0.0,581.64,269.89,27.999537866096695
MX-2014-157077,FUR-BO-10002300,1916.88,7,0.0,939.26,269.76,48.99941571720712
MX-2014-124744,FUR-BO-10004472,1212.5,5,0.0,606.2,269.53,49.995876288659794
CA-2014-122490,FUR-CH-10001215,2404.704,6,0.2,150.294,269.03,6.25
ES-2013-1706935,TEC-PH-10001066,1622.565,3,0.15,133.605,268.19,8.234184763014115
IN-2014-81154,TEC-CO-10000847,856.44,6,0.0,222.66,268.13,25.99831862126944
US-2013-126452,FUR-TA-10003569,2887.056,9,0.2,180.441,268.1,6.25
IT-2014-3335279,FUR-BO-10002812,1361.043,9,0.1,196.533,268.04,14.439881767144755
IN-2014-78186,TEC-CO-10002035,3391.74,9,0.0,271.08,267.93,7.99235790479223
